Hora,DiaDaSemana,Temperatura,Chuva,EventoNaRegiao,EhFeriado,Ocupacao
9,3,21,1,0,0,96
10,3,26,0,0,0,85
11,3,16,0,0,0,91
12,3,27,0,0,0,79
13,3,24,1,0,0,100
14,3,22,1,0,0,100
15,3,28,0,0,0,81
16,3,20,0,0,0,76
17,3,29,0,0,0,83
18,3,18,0,0,0,40
19,3,24,0,0,0,34
20,3,19,0,0,0,57
21,3,20,0,0,0,55
22,3,26,0,0,0,38
23,3,15,0,0,0,47
0,4,21,0,0,0,12
1,4,15,0,0,0,6
2,4,30,0,0,0,14
3,4,15,1,0,0,23
4,4,27,0,0,0,8
5,4,27,0,0,0,8
6,4,24,0,0,0,39
7,4,16,1,0,0,39
8,4,16,0,0,0,93
9,4,27,0,0,0,90
10,4,16,0,0,0,84
11,4,25,1,0,0,100
12,4,29,0,0,0,71
13,4,23,0,0,0,89
14,4,20,0,0,0,80
15,4,27,0,0,0,73
16,4,27,0,0,0,87
17,4,21,0,0,0,79
18,4,16,0,0,0,41
19,4,25,0,0,0,41
20,4,28,0,0,0,55
21,4,25,0,0,0,36
22,4,25,0,0,0,39
23,4,21,0,0,0,60
0,5,21,0,0,0,5
1,5,24,0,0,0,14
2,5,26,0,0,0,12
3,5,23,0,0,0,9
4,5,13,1,0,0,22
5,5,16,0,0,0,13
6,5,28,0,0,0,27
7,5,15,0,0,0,38
8,5,24,0,0,0,80
9,5,23,1,0,0,85
10,5,26,0,0,0,83
11,5,26,0,0,0,93
12,5,18,0,0,0,72
13,5,22,0,0,0,70
14,5,18,0,0,0,74
15,5,23,0,0,0,84
16,5,25,0,0,0,75
17,5,22,0,0,0,92
18,5,27,0,0,0,52
19,5,28,0,0,0,46
20,5,30,0,0,0,47
21,5,29,0,0,0,38
22,5,26,0,0,0,48
23,5,27,1,1,0,96
0,6,18,0,0,0,14
1,6,21,0,0,0,6
2,6,22,0,0,0,12
3,6,25,1,0,0,27
4,6,23,1,0,0,28
5,6,18,0,0,0,10
6,6,28,0,0,0,37
7,6,20,0,0,0,33
8,6,15,0,0,0,79
9,6,25,1,0,0,100
10,6,17,0,0,0,71
11,6,16,0,0,0,86
12,6,15,0,0,0,71
13,6,29,0,0,0,91
14,6,22,0,0,0,71
15,6,18,1,0,0,96
16,6,29,0,0,0,71
17,6,27,1,0,0,100
18,6,25,0,0,0,30
19,6,30,0,0,0,43
20,6,23,0,0,0,53
21,6,29,0,0,0,49
22,6,21,0,1,0,95
23,6,26,1,0,0,68
0,0,24,0,0,0,15
1,0,27,0,0,0,14
2,0,28,0,0,0,7
3,0,29,0,0,0,13
4,0,18,1,0,0,33
5,0,30,0,0,0,6
6,0,19,1,0,0,48
7,0,27,1,0,0,38
8,0,12,1,0,0,100
9,0,17,1,0,0,95
10,0,16,1,0,0,100
11,0,22,0,0,0,91
12,0,18,0,0,0,87
13,0,18,0,0,0,92
14,0,16,0,0,0,74
15,0,20,0,0,0,70
16,0,17,1,0,0,88
17,0,19,1,0,0,95
18,0,15,0,0,0,43
19,0,15,1,0,0,46
20,0,24,0,0,0,46
21,0,30,0,0,0,31
22,0,15,0,0,0,56
23,0,24,0,0,0,44
0,1,20,0,0,0,10
1,1,22,0,0,0,13
2,1,22,0,0,0,7
3,1,24,0,0,0,8
4,1,28,0,0,0,8
5,1,21,0,0,0,15
6,1,16,0,0,0,39
7,1,21,0,0,0,35
8,1,20,0,0,0,77
9,1,19,0,0,0,71
10,1,21,0,0,0,86
11,1,21,0,0,0,90
12,1,25,1,0,0,91
13,1,25,0,0,0,74
14,1,23,1,0,0,100
15,1,23,1,0,0,90
16,1,18,1,0,0,93
17,1,15,0,0,0,75
18,1,29,0,0,0,50
19,1,24,0,0,0,35
20,1,25,1,0,0,59
21,1,14,1,0,0,72
22,1,15,0,0,0,48
23,1,29,0,0,0,56
0,2,20,0,0,0,8
1,2,22,0,0,0,9
2,2,15,0,0,0,11
3,2,24,0,0,0,13
4,2,21,0,0,0,12
5,2,15,0,0,0,5
6,2,24,0,0,0,29
7,2,22,0,0,0,36
8,2,15,1,0,0,91
9,2,20,0,0,0,86
10,2,26,1,0,0,100
11,2,26,0,0,0,76
12,2,21,1,0,0,100
13,2,24,0,0,0,71
14,2,12,1,0,0,98
15,2,29,0,0,0,78
16,2,25,1,0,0,100
17,2,25,0,0,0,77
18,2,29,0,0,0,42
19,2,29,0,0,0,44
20,2,26,0,0,0,48
21,2,27,0,0,0,52
22,2,19,1,0,0,58
23,2,22,0,0,0,51
0,3,26,0,0,0,13
1,3,15,0,0,0,6
2,3,21,0,0,0,13
3,3,16,1,0,0,24
4,3,21,0,0,0,14
5,3,21,0,0,0,9
6,3,20,0,0,0,36
7,3,16,0,0,0,25
8,3,15,1,0,0,98
9,3,28,0,0,0,92
10,3,25,0,0,0,71
11,3,23,1,0,0,98
12,3,27,0,0,0,79
13,3,16,1,0,0,100
14,3,28,0,0,0,94
15,3,25,0,0,0,83
16,3,21,0,0,0,75
17,3,30,0,0,0,93
18,3,20,0,0,0,50
19,3,23,0,0,0,49
20,3,19,1,0,0,70
21,3,24,1,0,0,45
22,3,17,1,0,0,63
23,3,22,0,0,0,51
0,4,26,0,0,0,10
1,4,22,1,0,0,20
2,4,22,0,0,0,14
3,4,23,0,0,0,10
4,4,18,1,0,0,28
5,4,24,0,0,0,5
6,4,17,0,0,0,35
7,4,26,1,0,0,50
8,4,23,0,0,0,92
9,4,28,0,0,0,92
10,4,24,0,0,0,70
11,4,13,1,0,0,100
12,4,21,1,0,0,89
13,4,24,0,0,0,86
14,4,27,0,0,0,75
15,4,24,0,0,0,78
16,4,26,1,0,0,94
17,4,20,0,0,0,85
18,4,29,0,0,0,46
19,4,22,0,0,0,53
20,4,28,0,0,0,45
21,4,23,0,0,0,31
22,4,19,0,0,0,53
23,4,24,0,0,0,45
0,5,30,0,0,0,8
1,5,24,0,0,0,12
2,5,17,0,0,0,6
3,5,19,0,0,0,9
4,5,21,1,0,0,18
5,5,22,0,0,0,12
6,5,17,1,0,0,53
7,5,21,0,0,0,29
8,5,17,0,0,0,76
9,5,19,0,0,0,75
10,5,16,1,0,0,88
11,5,29,0,0,0,86
12,5,27,0,0,0,80
13,5,24,0,0,0,91
14,5,24,1,0,0,89
15,5,16,0,0,0,92
16,5,24,0,0,0,78
17,5,21,0,0,0,72
18,5,25,0,0,0,60
19,5,27,0,1,0,99
20,5,17,0,0,0,51
21,5,16,0,0,0,46
22,5,15,0,0,0,49
23,5,18,0,0,0,37
0,6,24,0,0,0,6
1,6,28,0,0,0,5
2,6,18,0,0,0,14
3,6,20,0,0,0,11
4,6,28,0,0,0,10
5,6,27,0,0,0,12
6,6,18,0,0,0,35
7,6,22,0,0,0,39
8,6,17,0,0,0,70
9,6,15,0,0,0,85
10,6,25,0,0,0,79
11,6,30,0,0,0,75
12,6,28,0,0,0,70
13,6,24,0,0,0,95
14,6,17,0,0,0,79
15,6,15,0,0,0,71
16,6,16,0,0,0,89
17,6,22,0,0,0,95
18,6,15,0,0,0,55
19,6,20,0,0,0,40
20,6,20,0,1,0,96
21,6,21,0,0,0,52
22,6,23,1,0,0,63
23,6,29,0,0,0,43
0,0,25,0,0,0,9
1,0,17,0,0,0,12
2,0,21,0,0,0,13
3,0,17,0,0,0,14
4,0,28,0,0,0,13
5,0,19,0,0,0,14
6,0,29,0,0,0,27
7,0,18,0,0,0,39
8,0,22,0,0,0,72
9,0,15,1,0,0,100
10,0,29,0,0,0,85
11,0,16,1,0,0,88
12,0,26,0,0,0,85
13,0,27,0,0,0,74
14,0,23,0,0,0,71
15,0,20,1,0,0,100
16,0,17,0,0,0,95
17,0,20,1,0,0,100
18,0,29,0,0,0,30
19,0,20,0,0,0,30
20,0,23,0,0,0,41
21,0,16,0,0,0,54
22,0,13,1,0,0,67
23,0,15,1,0,0,56
0,1,23,0,0,0,12
1,1,20,0,0,0,14
2,1,21,0,0,0,11
3,1,26,0,0,0,11
4,1,14,1,0,0,17
5,1,22,1,0,0,15
6,1,19,0,0,0,24
7,1,16,0,0,0,39
8,1,26,1,0,0,95
9,1,26,0,0,0,86
10,1,19,0,0,0,95
11,1,15,0,0,0,79
12,1,18,0,0,0,73
13,1,20,0,0,0,87
14,1,17,0,0,0,93
15,1,16,0,0,0,81
16,1,26,0,0,0,87
17,1,25,0,0,0,72
18,1,30,0,0,0,33
19,1,15,0,0,0,32
20,1,22,0,0,0,39
21,1,16,0,0,0,38
22,1,19,0,0,0,37
23,1,19,0,0,0,41
0,2,22,1,0,0,32
1,2,19,0,0,0,14
2,2,26,0,0,0,5
3,2,21,0,0,0,11
4,2,17,0,0,0,10
5,2,19,0,0,0,14
6,2,24,0,0,0,25
7,2,26,1,0,0,49
8,2,21,0,0,0,75
9,2,28,0,0,0,88
10,2,30,0,0,0,73
11,2,24,0,0,0,81
12,2,22,0,0,0,77
13,2,28,0,0,0,78
14,2,16,1,0,0,83
15,2,29,0,0,0,90
16,2,23,0,0,0,85
17,2,29,0,0,0,95
18,2,25,0,0,0,60
19,2,15,1,0,0,67
20,2,22,1,0,0,56
21,2,22,1,0,0,70
22,2,28,0,0,0,37
23,2,16,0,0,0,41
0,3,28,0,0,0,11
1,3,29,0,0,0,8
2,3,26,1,0,0,22
3,3,16,0,0,0,6
4,3,27,0,0,0,7
5,3,24,0,0,0,15
6,3,30,0,0,0,30
7,3,17,0,0,0,25
8,3,25,0,0,0,89
9,3,23,0,0,0,95
10,3,24,1,0,0,84
11,3,18,1,0,0,91
12,3,23,0,0,0,73
13,3,30,0,0,0,86
14,3,19,1,0,0,99
15,3,27,0,0,0,84
16,3,29,0,0,0,94
17,3,20,0,0,0,70
18,3,25,1,0,0,66
19,3,16,0,0,0,55
20,3,29,0,0,0,32
21,3,16,0,0,0,39
22,3,21,0,0,0,60
23,3,18,1,0,0,43
0,4,18,1,0,0,22
1,4,25,1,0,0,19
2,4,25,0,0,0,9
3,4,19,0,0,0,6
4,4,21,1,0,0,25
5,4,16,0,0,0,13
6,4,28,0,0,0,22
7,4,29,0,0,0,26
8,4,17,0,0,0,82
9,4,15,0,0,0,79
10,4,23,0,0,0,73
11,4,12,1,0,0,92
12,4,24,0,0,0,79
13,4,13,1,0,0,99
14,4,29,0,0,0,91
15,4,26,0,0,0,88
16,4,28,0,0,0,90
17,4,19,0,0,0,87
18,4,25,0,0,0,36
19,4,30,0,0,0,51
20,4,26,0,0,0,33
21,4,16,0,0,0,53
22,4,27,0,0,0,38
23,4,16,0,0,0,48
0,5,18,0,0,0,12
1,5,23,1,0,0,28
2,5,27,1,0,0,27
3,5,26,0,0,0,14
4,5,15,1,0,0,29
5,5,27,0,0,0,11
6,5,17,0,0,0,22
7,5,29,0,0,0,25
8,5,23,0,0,0,85
9,5,19,0,0,0,77
10,5,24,0,0,0,72
11,5,21,1,0,0,100
12,5,20,0,0,0,91
13,5,30,0,0,0,76
14,5,20,0,0,0,81
15,5,26,0,0,0,91
16,5,16,0,0,0,74
17,5,30,0,0,0,88
18,5,15,0,0,0,40
19,5,25,1,0,0,48
20,5,30,0,0,0,52
21,5,18,0,1,0,98
22,5,24,1,0,0,56
23,5,19,0,0,0,57
0,6,18,0,0,0,14
1,6,22,0,0,0,13
2,6,22,0,0,0,10
3,6,24,0,0,0,11
4,6,30,0,0,0,6
5,6,29,0,0,0,15
6,6,27,1,0,0,50
7,6,29,0,0,0,38
8,6,25,0,0,0,76
9,6,21,0,0,0,72
10,6,25,0,0,0,92
11,6,22,0,0,0,82
12,6,19,0,0,0,70
13,6,21,1,0,0,100
14,6,30,0,0,0,92
15,6,25,0,0,0,83
16,6,21,0,0,0,95
17,6,25,0,0,0,84
18,6,20,0,0,0,35
19,6,30,0,1,0,97
20,6,24,1,0,0,53
21,6,15,0,1,0,97
22,6,20,0,1,0,95
23,6,16,0,1,0,98
0,0,17,0,0,0,11
1,0,21,0,0,0,14
2,0,20,0,0,0,5
3,0,22,0,0,0,9
4,0,24,1,0,0,22
5,0,29,0,0,0,12
6,0,19,0,0,0,37
7,0,21,1,0,0,48
8,0,29,0,0,0,92
9,0,19,0,0,0,84
10,0,19,1,0,0,82
11,0,14,1,0,0,100
12,0,24,0,0,0,94
13,0,26,0,0,0,93
14,0,16,0,0,0,82
15,0,19,1,0,0,82
16,0,19,0,0,0,83
17,0,18,0,0,0,84
18,0,15,0,0,0,48
19,0,19,1,0,0,47
20,0,20,0,0,0,30
21,0,14,1,0,0,64
22,0,15,0,0,0,35
23,0,17,0,0,0,49
0,1,18,0,0,0,8
1,1,22,0,0,0,5
2,1,27,0,0,0,8
3,1,29,0,0,0,14
4,1,25,1,0,0,33
5,1,28,0,0,0,12
6,1,26,1,0,0,36
7,1,22,0,0,0,23
8,1,15,0,0,0,92
9,1,19,0,0,0,79
10,1,16,0,0,0,74
11,1,12,1,0,0,89
12,1,22,0,0,0,79
13,1,17,1,0,0,94
14,1,29,0,0,0,76
15,1,15,1,0,0,100
16,1,26,0,0,0,78
17,1,17,0,0,0,79
18,1,29,0,0,0,47
19,1,16,0,0,0,33
20,1,28,0,0,0,38
21,1,15,0,0,0,41
22,1,26,0,0,0,32
23,1,29,0,0,0,53
0,2,20,1,0,0,19
1,2,23,1,0,0,27
2,2,22,1,0,0,30
3,2,19,0,0,0,9
4,2,13,1,0,0,19
5,2,29,0,0,0,13
6,2,15,0,0,0,32
7,2,30,0,0,0,26
8,2,29,0,0,0,72
9,2,17,0,0,0,76
10,2,14,1,0,0,97
11,2,24,0,0,0,72
12,2,19,0,0,0,86
13,2,22,1,0,0,85
14,2,20,0,0,0,77
15,2,19,0,0,0,86
16,2,27,0,0,0,73
17,2,17,0,0,0,94
18,2,22,0,0,0,35
19,2,18,1,0,0,48
20,2,29,0,0,0,51
21,2,25,1,0,0,53
22,2,16,0,0,0,32
23,2,15,0,0,0,53
0,3,21,0,0,0,7
1,3,15,1,0,0,21
2,3,19,1,0,0,20
3,3,28,0,0,0,12
4,3,28,0,0,0,8
5,3,28,0,0,0,14
6,3,29,0,0,0,40
7,3,22,0,0,0,31
8,3,17,1,0,0,98
9,3,19,0,0,0,85
10,3,20,0,0,0,76
11,3,18,0,0,0,80
12,3,21,0,0,0,71
13,3,29,0,0,0,90
14,3,25,0,0,0,79
15,3,16,0,0,0,88
16,3,28,0,0,0,77
17,3,28,0,0,0,84
18,3,17,0,0,0,45
19,3,27,1,0,0,68
20,3,29,0,0,0,31
21,3,30,0,0,0,52
22,3,13,1,0,0,66
23,3,24,1,0,0,52
0,4,17,1,0,0,20
1,4,20,1,0,0,23
2,4,17,1,0,0,17
3,4,20,0,0,0,14
4,4,26,0,0,0,13
5,4,25,0,0,0,13
6,4,23,0,0,0,23
7,4,19,1,0,0,37
8,4,29,0,0,0,95
9,4,26,0,0,0,90
10,4,15,0,0,0,81
11,4,23,1,0,0,91
12,4,19,0,0,0,85
13,4,18,0,0,0,73
14,4,25,0,0,0,83
15,4,15,1,0,0,100
16,4,23,0,0,0,79
17,4,17,0,0,0,82
18,4,28,0,0,0,55
19,4,26,0,0,0,46
20,4,25,0,0,0,54
21,4,16,1,0,0,58
22,4,15,0,0,0,40
23,4,23,0,0,0,41
0,5,12,1,0,0,15
1,5,23,1,0,0,29
2,5,25,0,0,0,12
3,5,17,0,0,0,11
4,5,18,0,0,0,12
5,5,25,1,0,0,24
6,5,18,0,0,0,27
7,5,20,0,0,0,30
8,5,18,0,0,0,86
9,5,29,0,0,0,71
10,5,21,1,0,0,100
11,5,15,0,0,0,80
12,5,20,0,0,0,79
13,5,21,0,0,0,88
14,5,18,0,0,0,84
15,5,19,0,0,0,73
16,5,29,0,0,0,71
17,5,26,0,0,0,93
18,5,23,0,0,0,41
19,5,16,0,1,0,98
20,5,15,0,1,0,95
21,5,15,0,0,0,59
22,5,17,0,0,0,39
23,5,18,0,1,0,95
0,6,24,0,0,0,12
1,6,23,0,0,0,6
2,6,21,0,0,0,12
3,6,25,0,0,0,8
4,6,22,0,0,0,12
5,6,25,0,0,0,14
6,6,24,0,0,0,26
7,6,24,0,0,0,29
8,6,24,0,0,0,72
9,6,29,0,0,0,70
10,6,22,0,0,0,70
11,6,24,0,0,0,89
12,6,18,0,0,0,80
13,6,26,0,0,0,76
14,6,22,0,0,0,93
15,6,24,0,0,0,79
16,6,19,0,0,0,79
17,6,19,0,0,0,80
18,6,24,0,0,0,58
19,6,23,1,1,0,98
20,6,17,1,0,0,48
21,6,19,0,0,0,38
22,6,29,0,0,0,59
23,6,19,0,1,0,96
0,0,20,1,0,1,28
1,0,22,0,0,1,12
2,0,16,0,0,1,13
3,0,17,0,0,1,11
4,0,29,0,0,1,9
5,0,18,0,0,1,14
6,0,15,0,0,1,30
7,0,17,0,0,1,38
8,0,22,0,0,1,74
9,0,28,0,0,1,74
10,0,20,0,0,1,92
11,0,25,0,0,1,79
12,0,16,0,0,1,89
13,0,17,0,0,1,79
14,0,30,0,0,1,89
15,0,24,0,0,1,81
16,0,23,1,0,1,100
17,0,19,1,0,1,100
18,0,26,0,0,1,39
19,0,22,0,0,1,30
20,0,28,0,0,1,54
21,0,20,0,0,1,40
22,0,30,0,0,1,45
23,0,27,0,0,1,50
0,1,16,0,0,0,6
1,1,20,1,0,0,28
2,1,29,0,0,0,7
3,1,29,0,0,0,10
4,1,15,1,0,0,18
5,1,30,0,0,0,13
6,1,27,0,0,0,32
7,1,21,1,0,0,44
8,1,22,0,0,0,77
9,1,19,1,0,0,100
10,1,12,1,0,0,100
11,1,14,1,0,0,100
12,1,16,0,0,0,76
13,1,21,0,0,0,81
14,1,28,0,0,0,75
15,1,25,0,0,0,94
16,1,28,0,0,0,70
17,1,21,1,0,0,100
18,1,27,0,0,0,35
19,1,28,0,0,0,35
20,1,16,0,0,0,42
21,1,25,0,0,0,59
22,1,23,0,0,0,59
23,1,26,0,0,0,34
0,2,24,1,0,0,25
1,2,30,0,0,0,14
2,2,26,0,0,0,14
3,2,21,0,0,0,5
4,2,29,0,0,0,11
5,2,24,0,0,0,6
6,2,30,0,0,0,30
7,2,27,0,0,0,35
8,2,18,0,0,0,77
9,2,22,0,0,0,84
10,2,18,1,0,0,100
11,2,23,0,0,0,81
12,2,16,1,0,0,91
13,2,22,0,0,0,78
14,2,12,1,0,0,95
15,2,25,1,0,0,94
16,2,23,0,0,0,71
17,2,19,0,0,0,89
18,2,20,1,0,0,62
19,2,29,0,0,0,58
20,2,27,0,0,0,49
21,2,18,0,0,0,47
22,2,15,0,0,0,45
23,2,29,0,0,0,46
0,3,29,0,0,0,15
1,3,19,0,0,0,9
2,3,16,0,0,0,9
3,3,13,1,0,0,26
4,3,18,0,0,0,5
5,3,24,0,0,0,15
6,3,27,0,0,0,32
7,3,14,1,0,0,55
8,3,22,0,0,0,86
9,3,23,0,0,0,86
10,3,20,0,0,0,85
11,3,29,0,0,0,92
12,3,29,0,0,0,74
13,3,29,0,0,0,80
14,3,16,0,0,0,73
15,3,16,0,0,0,72
16,3,20,0,0,0,94
17,3,30,0,0,0,80
18,3,15,0,0,0,34
19,3,30,0,0,0,51
20,3,22,0,0,0,57
21,3,26,0,0,0,36
22,3,24,0,0,0,40
23,3,23,0,0,0,30
0,4,29,0,0,0,7
1,4,16,0,0,0,5
2,4,23,0,0,0,11
3,4,25,0,0,0,15
4,4,25,1,0,0,29
5,4,30,0,0,0,10
6,4,27,0,0,0,39
7,4,30,0,0,0,28
8,4,26,0,0,0,79
9,4,18,0,0,0,91
10,4,17,0,0,0,71
11,4,15,0,0,0,87
12,4,17,0,0,0,75
13,4,13,1,0,0,83
14,4,18,0,0,0,85
15,4,17,0,0,0,84
16,4,25,0,0,0,83
17,4,18,1,0,0,94
18,4,19,0,0,0,32
19,4,24,0,0,0,41
20,4,27,0,0,0,38
21,4,16,1,0,0,69
22,4,22,0,0,0,43
23,4,25,0,0,0,33
0,5,19,0,0,0,6
1,5,27,0,0,0,8
2,5,17,0,0,0,12
3,5,16,0,0,0,5
4,5,21,0,0,0,11
5,5,27,1,0,0,20
6,5,30,0,0,0,39
7,5,12,1,0,0,54
8,5,23,0,0,0,84
9,5,30,0,0,0,92
10,5,22,0,0,0,89
11,5,28,0,0,0,78
12,5,26,0,0,0,83
13,5,28,0,0,0,95
14,5,30,0,0,0,80
15,5,27,0,0,0,73
16,5,25,1,0,0,90
17,5,28,0,0,0,84
18,5,17,0,0,0,33
19,5,15,1,0,0,67
20,5,21,0,1,0,99
21,5,27,1,1,0,98
22,5,21,0,1,0,98
23,5,27,0,0,0,45
0,6,25,0,0,0,9
1,6,23,1,0,0,24
2,6,19,1,0,0,27
3,6,26,1,0,0,26
4,6,22,0,0,0,15
5,6,21,0,0,0,6
6,6,17,1,0,0,42
7,6,27,0,0,0,25
8,6,26,1,0,0,99
9,6,18,0,0,0,78
10,6,23,0,0,0,77
11,6,16,0,0,0,81
12,6,26,0,0,0,72
13,6,26,0,0,0,85
14,6,20,1,0,0,98
15,6,21,0,0,0,94
16,6,17,0,0,0,70
17,6,26,0,0,0,80
18,6,27,0,0,0,51
19,6,24,0,0,0,47
20,6,30,0,1,0,99
21,6,15,0,1,0,97
22,6,16,0,0,0,38
23,6,15,1,0,0,77
0,0,23,0,0,0,6
1,0,19,0,0,0,15
2,0,22,0,0,0,6
3,0,29,0,0,0,13
4,0,29,0,0,0,13
5,0,21,0,0,0,9
6,0,24,0,0,0,30
7,0,21,0,0,0,33
8,0,13,1,0,0,84
9,0,28,0,0,0,92
10,0,20,0,0,0,92
11,0,22,0,0,0,72
12,0,25,0,0,0,87
13,0,17,1,0,0,87
14,0,23,0,0,0,73
15,0,28,0,0,0,73
16,0,23,0,0,0,84
17,0,13,1,0,0,100
18,0,16,0,0,0,42
19,0,21,0,0,0,54
20,0,15,0,0,0,57
21,0,25,0,0,0,31
22,0,16,0,0,0,39
23,0,20,0,0,0,43
0,1,29,0,0,0,9
1,1,22,0,0,0,13
2,1,28,0,0,0,6
3,1,24,0,0,0,7
4,1,16,0,0,0,8
5,1,23,0,0,0,13
6,1,28,0,0,0,37
7,1,20,0,0,0,32
8,1,16,0,0,0,77
9,1,30,0,0,0,93
10,1,17,0,0,0,83
11,1,26,1,0,0,93
12,1,18,0,0,0,91
13,1,24,0,0,0,79
14,1,29,0,0,0,80
15,1,29,0,0,0,75
16,1,15,0,0,0,71
17,1,26,0,0,0,91
18,1,27,0,0,0,32
19,1,28,0,0,0,58
20,1,15,1,0,0,68
21,1,16,1,0,0,53
22,1,28,0,0,0,32
23,1,21,0,0,0,51
0,2,26,0,0,0,13
1,2,15,0,0,0,14
2,2,22,0,0,0,8
3,2,18,0,0,0,8
4,2,30,0,0,0,11
5,2,27,0,0,0,5
6,2,20,0,0,0,38
7,2,16,0,0,0,23
8,2,29,0,0,0,95
9,2,21,0,0,0,94
10,2,19,0,0,0,71
11,2,16,0,0,0,81
12,2,17,0,0,0,74
13,2,30,0,0,0,93
14,2,27,0,0,0,92
15,2,15,1,0,0,87
16,2,23,0,0,0,72
17,2,30,0,0,0,80
18,2,15,0,0,0,47
19,2,21,0,0,0,49
20,2,25,0,0,0,38
21,2,21,0,0,0,54
22,2,18,0,0,0,58
23,2,23,0,0,0,36
0,3,22,0,0,0,10
1,3,23,1,0,0,19
2,3,21,0,0,0,5
3,3,24,0,0,0,14
4,3,29,0,0,0,7
5,3,24,0,0,0,7
6,3,30,0,0,0,25
7,3,15,0,0,0,38
8,3,24,0,0,0,82
9,3,28,0,0,0,74
10,3,15,0,0,0,74
11,3,19,0,0,0,95
12,3,19,0,0,0,80
13,3,19,1,0,0,97
14,3,26,0,0,0,73
15,3,30,0,0,0,73
16,3,30,0,0,0,87
17,3,24,0,0,0,78
18,3,26,0,0,0,60
19,3,15,0,0,0,30
20,3,29,0,0,0,46
21,3,16,0,0,0,40
22,3,15,0,0,0,43
23,3,14,1,0,0,57
0,4,26,0,0,0,12
1,4,24,0,0,0,7
2,4,24,0,0,0,14
3,4,17,0,0,0,7
4,4,20,1,0,0,24
5,4,23,0,0,0,5
6,4,21,0,0,0,37
7,4,30,0,0,0,28
8,4,27,0,0,0,89
9,4,18,0,0,0,72
10,4,22,1,0,0,100
11,4,23,1,0,0,89
12,4,27,0,0,0,79
13,4,27,0,0,0,73
14,4,13,1,0,0,98
15,4,30,0,0,0,74
16,4,18,0,0,0,91
17,4,29,0,0,0,71
18,4,20,0,0,0,52
19,4,25,0,0,0,43
20,4,25,0,0,0,60
21,4,18,1,0,0,43
22,4,16,0,0,0,44
23,4,12,1,0,0,71
0,5,19,1,0,0,31
1,5,18,1,0,0,17
2,5,18,0,0,0,12
3,5,23,0,0,0,12
4,5,20,0,0,0,15
5,5,25,1,0,0,26
6,5,29,0,0,0,29
7,5,21,1,0,0,53
8,5,30,0,0,0,83
9,5,26,0,0,0,77
10,5,19,0,0,0,81
11,5,20,0,0,0,73
12,5,30,0,0,0,82
13,5,20,0,0,0,95
14,5,27,0,0,0,76
15,5,16,0,0,0,87
16,5,25,1,0,0,100
17,5,24,0,0,0,89
18,5,26,0,0,0,54
19,5,23,0,1,0,95
20,5,17,1,1,0,96
21,5,23,0,0,0,51
22,5,15,1,1,0,95
23,5,27,0,1,0,96
0,6,26,1,0,0,24
1,6,16,1,0,0,18
2,6,24,0,0,0,11
3,6,27,0,0,0,11
4,6,20,0,0,0,14
5,6,23,0,0,0,15
6,6,30,0,0,0,26
7,6,20,0,0,0,38
8,6,28,0,0,0,85
9,6,22,0,0,0,71
10,6,30,0,0,0,82
11,6,17,0,0,0,86
12,6,22,0,0,0,71
13,6,19,0,0,0,84
14,6,16,0,0,0,91
15,6,25,1,0,0,100
16,6,22,1,0,0,94
17,6,20,0,0,0,81
18,6,15,1,0,0,50
19,6,28,0,0,0,49
20,6,15,0,1,0,95
21,6,22,1,0,0,47
22,6,19,1,0,0,62
23,6,30,0,1,0,97
0,0,18,0,0,0,6
1,0,18,0,0,0,14
2,0,18,0,0,0,10
3,0,26,0,0,0,8
4,0,30,0,0,0,10
5,0,22,0,0,0,13
6,0,20,0,0,0,23
7,0,18,0,0,0,21
8,0,21,0,0,0,72
9,0,16,1,0,0,100
10,0,26,0,0,0,94
11,0,23,1,0,0,100
12,0,22,0,0,0,81
13,0,24,0,0,0,72
14,0,18,1,0,0,81
15,0,14,1,0,0,90
16,0,24,0,0,0,84
17,0,20,0,0,0,92
18,0,30,0,0,0,35
19,0,17,0,0,0,52
20,0,18,0,0,0,30
21,0,23,0,0,0,58
22,0,17,0,0,0,43
23,0,20,0,0,0,39
0,1,28,0,0,0,5
1,1,30,0,0,0,8
2,1,19,0,0,0,7
3,1,21,0,0,0,13
4,1,24,0,0,0,6
5,1,18,0,0,0,6
6,1,26,0,0,0,39
7,1,16,0,0,0,40
8,1,20,0,0,0,76
9,1,21,0,0,0,80
10,1,19,0,0,0,93
11,1,20,0,0,0,83
12,1,25,0,0,0,86
13,1,17,0,0,0,86
14,1,24,1,0,0,88
15,1,27,0,0,0,88
16,1,16,0,0,0,71
17,1,15,0,0,0,70
18,1,17,0,0,0,40
19,1,21,0,0,0,57
20,1,24,0,0,0,46
21,1,13,1,0,0,69
22,1,22,1,0,0,62
23,1,19,0,0,0,40
0,2,27,1,0,0,20
1,2,25,0,0,0,11
2,2,25,0,0,0,15
3,2,25,1,0,0,32
4,2,19,0,0,0,5
5,2,26,0,0,0,5
6,2,25,1,0,0,52
7,2,29,0,0,0,39
8,2,25,0,0,0,78
9,2,17,1,0,0,100
10,2,15,0,0,0,83
11,2,20,0,0,0,94
12,2,23,0,0,0,92
13,2,20,0,0,0,72
14,2,20,0,0,0,86
15,2,26,1,0,0,87
16,2,30,0,0,0,80
17,2,26,1,0,0,92
18,2,29,0,0,0,40
19,2,14,1,0,0,73
20,2,20,0,0,0,59
